Line;Errors;Warnings;sku;ean;sku_manufacturer;brand;manufacturer;mm_category_id;merchant_category;title;description;product_url;image_1;image_2;image_3;image_4;image_5;cross_sell_sku;Sample_SKU;manufacturer_pdf;product_information_pdf;repairability_index_pdf;product_instructions_pdf;safety_information_pdf;refrigeration_devices_information_pdf;eu_energy_efficiency_class_url;unit_count;unit_count_type;ParentSKU;parent_title;length;length_unit;width;width_unit;height;height_unit;weight;weight_unit;volume;volume_unit;light_output;light_output_unit;power;power_unit;voltage;voltage_unit;battery_life;battery_life_unit;amperage;amperage_unit;rotational_speed;rotational_speed_unit;max._flow_rate;max._flow_rate_unit;noise_level;noise_level_unit;pressure;pressure_unit;colour;finish;shape;ip_rating;cap_fitting;energy_efficiency_rating;size;connection_type;pipe_thread_size;working_width_/_diameter;working_width_/_diameter_unit;disc_/_blade_diameter;disc_/_blade_diameter_unit;coverage;coverage_unit;light_colour;center-to-center_distance;center-to-center_distance_unit;engine_capacity;engine_capacity_unit;number_of_seats;number_of_seats_unit;power_source;fixing_method;maximum_load;maximum_load_unit;power_supply;style;battery_technology;number_of_batteries;number_of_batteries_unit;range;range_unit;angle,_tilt;angle,_tilt_unit;pcs_per_pack;pcs_per_pack_unit;warranty;warranty_unit;availability_of_spare_parts;availability_of_spare_parts_unit;volume_in_litres;volume_in_litres_unit;tank/collection_capacity;tank/collection_capacity_unit;indoor_/_outdoor;type_of_electrical_installation;environmental_certification;type_of_power_connector;reparability_index;reparability_index_unit;paint_finish;colour_name;colour_code;battery_capacity;battery_capacity_unit;max._energy_efficiency_rating;min._energy_efficiency_rating;main_material;folding_thickness;folding_thickness_unit;folding_angle;folding_angle_unit;box_length;box_length_unit;box_width;box_width_unit;box_height;box_height_unit;screen_size_(in_inches);screen_size_(in_inches)_unit;product_price_vat_inc;sales;retail_price_vat_inc;eco_participation;min_quantity;increment;quantity_lower_bound_1;quantity_price_1;quantity_lower_bound_2;quantity_price_2;quantity_lower_bound_3;quantity_price_3;quantity;carrier_grid_1;carrier_grid_2;carrier_grid_3;carrier_grid_4;carrier_grid_5;carrier_grid_6;shipping_time_carrier_grid_1;shipping_time_carrier_grid_2;shipping_time_carrier_grid_3;shipping_time_carrier_grid_4;shipping_time_carrier_grid_5;shipping_time_carrier_grid_6;DisplayWeight
36;;displayWeight is mandatory when use_grid is true;AIRFRYER_SQUARE_6;5056061800344;AIRFRYER_SQUARE_6;STORM TRADING GROUP;STORM TRADING GROUP;22923;;Air Fryer 17cm Square Tin Non-Stick Carbon Steel;"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">AIR FRYER SQUARE TIN: Our non-stick bakeware range for use in most leading air fryers in the UK. Our square tin expands the use of an air fryer, with benefits such as healthier and tastier food by using 99% less oil and it is easier to clean.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">LIGHTWEIGHT DESIGN: The Lightweight design ensures rapid heat transfer and easy handling with a versatile design. Our tin is perfect for air frying, cooking, baking &amp; roasting.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">EASY TO CLEAN: You can simply place the square tin in the dishwasher or simply wipe down for fuss-free clean-ups and maintenance. It is safe up to 230 degrees and is ideal to bake your delicious homemade treats.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">SIZE DIMENSIONS: 17cm square. These come in sets of 2; simply select the number of sets required from the menu above.</span></li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/AIRFRYERSQUARETINS1.jpg?v=1758710136;;;;;;;;;;;;;;;;air-fryer-17cm-square-tin-non-stick-carbon-steel;Air Fryer 17cm Square Tin Non-Stick Carbon Steel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.989999999999998;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
37;;displayWeight is mandatory when use_grid is true;AIRFRYER_DEEP_2;5056061800351;AIRFRYER_DEEP_2;STORM TRADING GROUP;STORM TRADING GROUP;22923;;Rectangular Air Fryer Deep Baking Tin Non Stick;"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">AIR FRYER RECTANGULAR TIN: Our non-stick bakeware range for use in most leading air fryers in the UK. Our rectangular tin expands the use of an air fryer, with benefits such as healthier and tastier food by using 99% less oil and it is easier to clean.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">LIGHTWEIGHT DESIGN: The Lightweight design ensures rapid heat transfer and easy handling with a versatile design. Our tin is perfect for air frying, cooking, baking &amp; roasting.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">EASY TO CLEAN: You can simply place the rectangular tin in the dishwasher or simply wipe down for fuss-free clean-ups and maintenance. It is safe up to 230 degrees and is ideal to bake your delicious homemade treats.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">SIZE DIMENSIONS: Height 5.5cm x Length 22.5cm x Width 11cm. These come in sets of 2; simply select the number of sets required from the menu above.</span></li>
</ul>
<p> </p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/AIRFRYERRECTANGULARTIN1.jpg?v=1758710027;;;;;;;;;;;;;;;;rectangular-air-fryer-deep-baking-tin-non-stick;Rectangular Air Fryer Deep Baking Tin Non Stick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.5;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
38;;displayWeight is mandatory when use_grid is true;AIRFRYER_DEEP_4;5056061800368;AIRFRYER_DEEP_4;STORM TRADING GROUP;STORM TRADING GROUP;22923;;Rectangular Air Fryer Deep Baking Tin Non Stick;"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">AIR FRYER RECTANGULAR TIN: Our non-stick bakeware range for use in most leading air fryers in the UK. Our rectangular tin expands the use of an air fryer, with benefits such as healthier and tastier food by using 99% less oil and it is easier to clean.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">LIGHTWEIGHT DESIGN: The Lightweight design ensures rapid heat transfer and easy handling with a versatile design. Our tin is perfect for air frying, cooking, baking &amp; roasting.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">EASY TO CLEAN: You can simply place the rectangular tin in the dishwasher or simply wipe down for fuss-free clean-ups and maintenance. It is safe up to 230 degrees and is ideal to bake your delicious homemade treats.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">SIZE DIMENSIONS: Height 5.5cm x Length 22.5cm x Width 11cm. These come in sets of 2; simply select the number of sets required from the menu above.</span></li>
</ul>
<p> </p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/AIRFRYERRECTANGULARTIN4.jpg?v=1758710027;;;;;;;;;;;;;;;;rectangular-air-fryer-deep-baking-tin-non-stick;Rectangular Air Fryer Deep Baking Tin Non Stick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.75;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
39;;displayWeight is mandatory when use_grid is true;AIRFRYER_DEEP_6;5056061800375;AIRFRYER_DEEP_6;STORM TRADING GROUP;STORM TRADING GROUP;22923;;Rectangular Air Fryer Deep Baking Tin Non Stick;"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">AIR FRYER RECTANGULAR TIN: Our non-stick bakeware range for use in most leading air fryers in the UK. Our rectangular tin expands the use of an air fryer, with benefits such as healthier and tastier food by using 99% less oil and it is easier to clean.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">LIGHTWEIGHT DESIGN: The Lightweight design ensures rapid heat transfer and easy handling with a versatile design. Our tin is perfect for air frying, cooking, baking &amp; roasting.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">EASY TO CLEAN: You can simply place the rectangular tin in the dishwasher or simply wipe down for fuss-free clean-ups and maintenance. It is safe up to 230 degrees and is ideal to bake your delicious homemade treats.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">SIZE DIMENSIONS: Height 5.5cm x Length 22.5cm x Width 11cm. These come in sets of 2; simply select the number of sets required from the menu above.</span></li>
</ul>
<p> </p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/AIRFRYERRECTANGULARTIN3.jpg?v=1758709963;;;;;;;;;;;;;;;;rectangular-air-fryer-deep-baking-tin-non-stick;Rectangular Air Fryer Deep Baking Tin Non Stick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.989999999999998;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
40;product_price_vat_inc field is mandatory;;rectangular-air-fryer-deep-baking-tin-non-stick;5056061800382;rectangular-air-fryer-deep-baking-tin-non-stick;STORM TRADING GROUP;STORM TRADING GROUP;22923;;Rectangular Air Fryer Deep Baking Tin Non Stick;"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">AIR FRYER RECTANGULAR TIN: Our non-stick bakeware range for use in most leading air fryers in the UK. Our rectangular tin expands the use of an air fryer, with benefits such as healthier and tastier food by using 99% less oil and it is easier to clean.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">LIGHTWEIGHT DESIGN: The Lightweight design ensures rapid heat transfer and easy handling with a versatile design. Our tin is perfect for air frying, cooking, baking &amp; roasting.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">EASY TO CLEAN: You can simply place the rectangular tin in the dishwasher or simply wipe down for fuss-free clean-ups and maintenance. It is safe up to 230 degrees and is ideal to bake your delicious homemade treats.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">SIZE DIMENSIONS: Height 5.5cm x Length 22.5cm x Width 11cm. These come in sets of 2; simply select the number of sets required from the menu above.</span></li>
</ul>
<p> </p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/AIRFRYERRECTANGULARTIN2.jpg?v=1758709965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
41;;displayWeight is mandatory when use_grid is true;AIRFRYER_PIE_2;5056061800399;AIRFRYER_PIE_2;STORM TRADING GROUP;STORM TRADING GROUP;22923;;Oval Pie Dishes For Air Fryers Non Stick Baking Tin;"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">AIR FRYER OVAL PIE DISH: Our non-stick bakeware range for use in most leading air fryers in the UK. Our oval pie dish expands the use of an air fryer, with benefits such as healthier and tastier food by using 99% less oil and it is easier to clean.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">LIGHTWEIGHT DESIGN: The Lightweight design ensures rapid heat transfer and easy handling with a versatile design. Our tin is perfect for air frying, cooking, baking &amp; roasting.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">EASY TO CLEAN: You can simply place the oval pie dish in the dishwasher or simply wipe down for fuss-free clean-ups and maintenance. It is safe up to 230 degrees and is ideal to bake your delicious homemade treats.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">SIZE DIMENSIONS: Height 3.5cm x Length 16.5cm x Width 13cm. These come in sets of 2; simply select the number of sets required from the menu above.</span></li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/OVALPIEDISH1.jpg?v=1758709802;;;;;;;;;;;;;;;;oval-pie-dishes-for-air-fryers-non-stick-baking-tin;Oval Pie Dishes For Air Fryers Non Stick Baking Tin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.99;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
42;;displayWeight is mandatory when use_grid is true;AIRFRYER_PIE_4;5056061800405;AIRFRYER_PIE_4;STORM TRADING GROUP;STORM TRADING GROUP;22923;;Oval Pie Dishes For Air Fryers Non Stick Baking Tin;"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">AIR FRYER OVAL PIE DISH: Our non-stick bakeware range for use in most leading air fryers in the UK. Our oval pie dish expands the use of an air fryer, with benefits such as healthier and tastier food by using 99% less oil and it is easier to clean.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">LIGHTWEIGHT DESIGN: The Lightweight design ensures rapid heat transfer and easy handling with a versatile design. Our tin is perfect for air frying, cooking, baking &amp; roasting.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">EASY TO CLEAN: You can simply place the oval pie dish in the dishwasher or simply wipe down for fuss-free clean-ups and maintenance. It is safe up to 230 degrees and is ideal to bake your delicious homemade treats.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">SIZE DIMENSIONS: Height 3.5cm x Length 16.5cm x Width 13cm. These come in sets of 2; simply select the number of sets required from the menu above.</span></li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/OVALPIEDISH4.jpg?v=1758709802;;;;;;;;;;;;;;;;oval-pie-dishes-for-air-fryers-non-stick-baking-tin;Oval Pie Dishes For Air Fryers Non Stick Baking Tin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.49;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
43;;displayWeight is mandatory when use_grid is true;AIRFRYER_PIE_6;5056061800412;AIRFRYER_PIE_6;STORM TRADING GROUP;STORM TRADING GROUP;22923;;Oval Pie Dishes For Air Fryers Non Stick Baking Tin;"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">AIR FRYER OVAL PIE DISH: Our non-stick bakeware range for use in most leading air fryers in the UK. Our oval pie dish expands the use of an air fryer, with benefits such as healthier and tastier food by using 99% less oil and it is easier to clean.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">LIGHTWEIGHT DESIGN: The Lightweight design ensures rapid heat transfer and easy handling with a versatile design. Our tin is perfect for air frying, cooking, baking &amp; roasting.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">EASY TO CLEAN: You can simply place the oval pie dish in the dishwasher or simply wipe down for fuss-free clean-ups and maintenance. It is safe up to 230 degrees and is ideal to bake your delicious homemade treats.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">SIZE DIMENSIONS: Height 3.5cm x Length 16.5cm x Width 13cm. These come in sets of 2; simply select the number of sets required from the menu above.</span></li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/OVALPIEDISH3.jpg?v=1758709802;;;;;;;;;;;;;;;;oval-pie-dishes-for-air-fryers-non-stick-baking-tin;Oval Pie Dishes For Air Fryers Non Stick Baking Tin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.5;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
44;product_price_vat_inc field is mandatory;;oval-pie-dishes-for-air-fryers-non-stick-baking-tin;5056061800429;oval-pie-dishes-for-air-fryers-non-stick-baking-tin;STORM TRADING GROUP;STORM TRADING GROUP;22923;;Oval Pie Dishes For Air Fryers Non Stick Baking Tin;"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">AIR FRYER OVAL PIE DISH: Our non-stick bakeware range for use in most leading air fryers in the UK. Our oval pie dish expands the use of an air fryer, with benefits such as healthier and tastier food by using 99% less oil and it is easier to clean.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">LIGHTWEIGHT DESIGN: The Lightweight design ensures rapid heat transfer and easy handling with a versatile design. Our tin is perfect for air frying, cooking, baking &amp; roasting.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">EASY TO CLEAN: You can simply place the oval pie dish in the dishwasher or simply wipe down for fuss-free clean-ups and maintenance. It is safe up to 230 degrees and is ideal to bake your delicious homemade treats.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">SIZE DIMENSIONS: Height 3.5cm x Length 16.5cm x Width 13cm. These come in sets of 2; simply select the number of sets required from the menu above.</span></li>
</ul>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/OVALPIEDISH2.jpg?v=1758709803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0;UK Mainland;;;;;;3#5;;;;;;
45;;displayWeight is mandatory when use_grid is true;5LMOULD_TRIGGER_1;5056061800436;5LMOULD_TRIGGER_1;STORM TRADING GROUP;STORM TRADING GROUP;20688;;5L Mould Algae & Lichen Remover Spray With Convenient Long Hose Trigger;"<p>Measurements: Each bottle is 5 Litres with a trigger hose.</p>
<p>This strong formula is designed for use on patios, roofs, fencing, <span class=""nanospell-typo"" data-cke-bogus=""true"">upvc</span> windows, sheds, caravans, boats, decking and driveways. Helps prevent re-growth see results that last for months. Our remover has been specially formulated to aid in the removal of green growth from paving. Whether you have concrete block paving, concrete slabs/flags, natural stone paving, porcelain paving or <span class=""nanospell-typo"" data-cke-bogus=""true"">tarmacadam</span>, our algae, mould and lichen remover utilises strong dissolving formula technology, which ensures there is no need to scrub, rinse or pressure wash the area following application. You can also apply it straight from the bottle.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/5LITREMOULDREMOVERWEB3.jpg?v=1758709565;;;;;;;;;;;;;;;;5-litre-heavy-duty-sink-drain-unblocker-copy;5L Mould Algae & Lichen Remover Spray With Convenient Long Hose Trigger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.59;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
46;;displayWeight is mandatory when use_grid is true;5LMOULD_TRIGGER_2;5056061800443;5LMOULD_TRIGGER_2;STORM TRADING GROUP;STORM TRADING GROUP;20688;;5L Mould Algae & Lichen Remover Spray With Convenient Long Hose Trigger;"<p>Measurements: Each bottle is 5 Litres with a trigger hose.</p>
<p>This strong formula is designed for use on patios, roofs, fencing, <span class=""nanospell-typo"" data-cke-bogus=""true"">upvc</span> windows, sheds, caravans, boats, decking and driveways. Helps prevent re-growth see results that last for months. Our remover has been specially formulated to aid in the removal of green growth from paving. Whether you have concrete block paving, concrete slabs/flags, natural stone paving, porcelain paving or <span class=""nanospell-typo"" data-cke-bogus=""true"">tarmacadam</span>, our algae, mould and lichen remover utilises strong dissolving formula technology, which ensures there is no need to scrub, rinse or pressure wash the area following application. You can also apply it straight from the bottle.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/5LITREMOULDREMOVERWEB2.jpg?v=1758709566;;;;;;;;;;;;;;;;5-litre-heavy-duty-sink-drain-unblocker-copy;5L Mould Algae & Lichen Remover Spray With Convenient Long Hose Trigger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.99;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
47;;displayWeight is mandatory when use_grid is true;5LMOULD_TRIGGER_4;5056061800450;5LMOULD_TRIGGER_4;STORM TRADING GROUP;STORM TRADING GROUP;20688;;5L Mould Algae & Lichen Remover Spray With Convenient Long Hose Trigger;"<p>Measurements: Each bottle is 5 Litres with a trigger hose.</p>
<p>This strong formula is designed for use on patios, roofs, fencing, <span class=""nanospell-typo"" data-cke-bogus=""true"">upvc</span> windows, sheds, caravans, boats, decking and driveways. Helps prevent re-growth see results that last for months. Our remover has been specially formulated to aid in the removal of green growth from paving. Whether you have concrete block paving, concrete slabs/flags, natural stone paving, porcelain paving or <span class=""nanospell-typo"" data-cke-bogus=""true"">tarmacadam</span>, our algae, mould and lichen remover utilises strong dissolving formula technology, which ensures there is no need to scrub, rinse or pressure wash the area following application. You can also apply it straight from the bottle.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/5LITREMOULDREMOVERWEB1.jpg?v=1758709566;;;;;;;;;;;;;;;;5-litre-heavy-duty-sink-drain-unblocker-copy;5L Mould Algae & Lichen Remover Spray With Convenient Long Hose Trigger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
48;;displayWeight is mandatory when use_grid is true;UNBLOCKER5L-1;5056061800467;UNBLOCKER5L-1;STORM TRADING GROUP;STORM TRADING GROUP;20684;;5 Litre Heavy Duty Sink & Drain Unblocker;"<p>Measurements: 5 Litre </p>
<p>Liquid Volume: 5000 Millilitres</p>
<p>Directions: Add 1 Litre of product to the affected sink or drain and allow the solution to work for at least 5 minutes. For best results, leave for up to 30 minutes and then flush through with hot water. </p>
<p>However much you try, sometimes food, hair or other blockages might fall down your sink or drains. Luckily, our sink and drain <span class=""nanospell-typo"" data-cke-bogus=""true"">unblocker</span> will help you get those clogs shifted. Soon you’ll be able to take a shower without it filling up with water or wash up in your kitchen sink without the dirty water getting stuck.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/INDUS1.jpg?v=1758709042;;;;;;;;;;;;;;;;5-litre-heavy-duty-sink-drain-unblocker;5 Litre Heavy Duty Sink & Drain Unblocker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45662;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.39;;;;1;1;;;;;;;4999;UK Mainland;;;;;;3#5;;;;;;
49;;displayWeight is mandatory when use_grid is true;UNBLOCKER5L-2;5056061800474;UNBLOCKER5L-2;STORM TRADING GROUP;STORM TRADING GROUP;20684;;5 Litre Heavy Duty Sink & Drain Unblocker;"<p>Measurements: 5 Litre </p>
<p>Liquid Volume: 5000 Millilitres</p>
<p>Directions: Add 1 Litre of product to the affected sink or drain and allow the solution to work for at least 5 minutes. For best results, leave for up to 30 minutes and then flush through with hot water. </p>
<p>However much you try, sometimes food, hair or other blockages might fall down your sink or drains. Luckily, our sink and drain <span class=""nanospell-typo"" data-cke-bogus=""true"">unblocker</span> will help you get those clogs shifted. Soon you’ll be able to take a shower without it filling up with water or wash up in your kitchen sink without the dirty water getting stuck.</p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/2IND.jpg?v=1758709041;;;;;;;;;;;;;;;;5-litre-heavy-duty-sink-drain-unblocker;5 Litre Heavy Duty Sink & Drain Unblocker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45693;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.2;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
50;;displayWeight is mandatory when use_grid is true;5LANTIVIRAL-1;5056061800481;5LANTIVIRAL-1;STORM TRADING GROUP;STORM TRADING GROUP;20688;;5L Antiviral Disinfectant Surface Cleaner Ready To Use;"<p><span>Measurements: Each bottle is 5 Litres.</span></p>
<p><span>Our anti-viral disinfectant cleaner has a powerful formulation which eliminates a range of pathogens within minutes. The safe formula is suitable for use on all non-porous surfaces and when used as directed, leaves treated surfaces safe and clean. Our formula is ready to use straight from the bottle.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/5LITREANTIVIRALCLEANERWEB3.jpg?v=1758623469;;;;;;;;;;;;;;;;5l-antiviral-disinfectant-surface-cleaner-ready-to-use;5L Antiviral Disinfectant Surface Cleaner Ready To Use;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.16;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
51;;displayWeight is mandatory when use_grid is true;5LANTIVIRAL-2;5056061800498;5LANTIVIRAL-2;STORM TRADING GROUP;STORM TRADING GROUP;20688;;5L Antiviral Disinfectant Surface Cleaner Ready To Use;"<p><span>Measurements: Each bottle is 5 Litres.</span></p>
<p><span>Our anti-viral disinfectant cleaner has a powerful formulation which eliminates a range of pathogens within minutes. The safe formula is suitable for use on all non-porous surfaces and when used as directed, leaves treated surfaces safe and clean. Our formula is ready to use straight from the bottle.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/5LITREANTIVIRALCLEANERWEB2.jpg?v=1758623468;;;;;;;;;;;;;;;;5l-antiviral-disinfectant-surface-cleaner-ready-to-use;5L Antiviral Disinfectant Surface Cleaner Ready To Use;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.79;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
52;;displayWeight is mandatory when use_grid is true;5LANTIVIRAL-4;5056061800504;5LANTIVIRAL-4;STORM TRADING GROUP;STORM TRADING GROUP;20688;;5L Antiviral Disinfectant Surface Cleaner Ready To Use;"<p><span>Measurements: Each bottle is 5 Litres.</span></p>
<p><span>Our anti-viral disinfectant cleaner has a powerful formulation which eliminates a range of pathogens within minutes. The safe formula is suitable for use on all non-porous surfaces and when used as directed, leaves treated surfaces safe and clean. Our formula is ready to use straight from the bottle.</span></p>";;https://cdn.shopify.com/s/files/1/0919/8400/3399/files/5LITREANTIVIRALCLEANERWEB1.jpg?v=1758623468;;;;;;;;;;;;;;;;5l-antiviral-disinfectant-surface-cleaner-ready-to-use;5L Antiviral Disinfectant Surface Cleaner Ready To Use;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;Count;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.96;;;;1;1;;;;;;;5000;UK Mainland;;;;;;3#5;;;;;;
